"","Value","Std.Error","DF","t.value","pval","scfa_var","Var","Strain","adj.pval"
"2-Methylbutyric acid.Parabacteroides.distasonis.St_Abundance",0.427206836163499,0.408383632882214,43,1.04609196296247,0.30136356125911,"2-Methylbutyric acid","St_Abundance","Parabacteroides.distasonis",0.404576387619837
"2-Methylbutyric acid.Bifidobacterium.animalis.St_Abundance",2.15273056909783,1.17028963851157,43,1.83948528488706,0.0727544375844463,"2-Methylbutyric acid","St_Abundance","Bifidobacterium.animalis",0.137841888964995
"2-Methylbutyric acid.Parasutterella.excrementihominis.St_Abundance",0.778681918406438,0.804321562707517,43,0.968122644611478,0.338397137179406,"2-Methylbutyric acid","St_Abundance","Parasutterella.excrementihominis",0.445531602006947
"2-Methylbutyric acid.Burkholderiales.bacterium.1_1_47.St_Abundance",0.591272879730289,0.826907860798929,43,0.715040825901718,0.478448312511866,"2-Methylbutyric acid","St_Abundance","Burkholderiales.bacterium.1_1_47",0.587385814274832
"2-Methylbutyric acid.Streptomyces.californicus.St_Abundance",-20.082038592976,8.58857329166984,43,-2.33822753919488,0.0240954657352265,"2-Methylbutyric acid","St_Abundance","Streptomyces.californicus",0.0587053165185518
"2-Methylbutyric acid.Streptococcus.sp..MP111F6_2.St_Abundance",0.426378383483266,0.906780716108689,43,0.470211128124784,0.640580420407414,"2-Methylbutyric acid","St_Abundance","Streptococcus.sp..MP111F6_2",0.722146941931975
"2-Methylbutyric acid.Parasutterella.excrementihominis.CAG.233.St_Abundance",-0.79176777661743,1.23574081650845,43,-0.640723172723669,0.525102660070853,"2-Methylbutyric acid","St_Abundance","Parasutterella.excrementihominis.CAG.233",0.62887170610273
"2-Methylbutyric acid.Streptococcus.vestibularis.St_Abundance",1.97952433267408,1.74726417823301,43,1.13292789798733,0.263522217447425,"2-Methylbutyric acid","St_Abundance","Streptococcus.vestibularis",0.363347325733531
"2-Methylbutyric acid.Clostridia.bacterium.UC5.1.1A9.St_Abundance",0.410237093876974,1.91806593311175,43,0.213880600658723,0.831651126593197,"2-Methylbutyric acid","St_Abundance","Clostridia.bacterium.UC5.1.1A9",0.870382926240725
"2-Methylbutyric acid.X.Clostridium..lavalense.St_Abundance",-0.419770718917924,1.35895293074767,43,-0.308892758108241,0.758894813080084,"2-Methylbutyric acid","St_Abundance","X.Clostridium..lavalense",0.815390306509628
"Acetic acid.Bilophila.wadsworthia.St_Abundance",-0.279707131896452,0.629537791731125,43,-0.444305545386407,0.659049851603216,"Acetic acid","St_Abundance","Bilophila.wadsworthia",0.734805042557915
"Acetic acid.Proteus.mirabilis.St_Abundance",-1.44321071370244,1.22159134371256,43,-1.18141858251578,0.243929455367216,"Acetic acid","St_Abundance","Proteus.mirabilis",0.343017608275843
"Acetic acid.Escherichia.coli.St_Abundance",-0.798977090457876,0.256662962157457,43,-3.112942684608,0.00328909056999698,"Acetic acid","St_Abundance","Escherichia.coli",0.0106439442596145
"Acetic acid.X.Clostridium..aldenense.St_Abundance",0.270084572849885,0.480059338235022,43,0.562606643259713,0.576624386695708,"Acetic acid","St_Abundance","X.Clostridium..aldenense",0.668221463211815
"Acetic acid.X.Clostridium..clostridioforme.St_Abundance",0.694662068179287,0.539999250286096,43,1.28641302337225,0.20518226513602,"Acetic acid","St_Abundance","X.Clostridium..clostridioforme",0.299093245472248
"Acetic acid.Morganella.morganii.St_Abundance",-2.14614297159475,0.996111941601347,43,-2.15451987067298,0.0368448130467371,"Acetic acid","St_Abundance","Morganella.morganii",0.0836814398010639
"Acetic acid.Fusobacterium.nucleatum.St_Abundance",-2.61545965203464,0.574170253510953,43,-4.55519880391147,4.28070714839255e-05,"Acetic acid","St_Abundance","Fusobacterium.nucleatum",0.000143271031109013
"Acetic acid.Citrobacter.amalonaticus.St_Abundance",-0.291986134178346,0.690297336367948,43,-0.422986036299449,0.674413453168706,"Acetic acid","St_Abundance","Citrobacter.amalonaticus",0.747328598335185
"Acetic acid.X.Clostridium..bolteae.St_Abundance",0.73635920760042,0.819989341158232,43,0.898010706529813,0.374180732960707,"Acetic acid","St_Abundance","X.Clostridium..bolteae",0.483667699839884
"Acetic acid.Veillonella.parvula.St_Abundance",-1.38114027010713,0.558842877065832,43,-2.47142860146795,0.017495054906249,"Acetic acid","St_Abundance","Veillonella.parvula",0.0467827854034064
"Acetic acid.Lachnospiraceae.bacterium.CAG.364.St_Abundance",0.978131267431296,0.540368586463887,43,1.81011867072451,0.0772694500214004,"Acetic acid","St_Abundance","Lachnospiraceae.bacterium.CAG.364",0.142342601923333
"Acetic acid.Enterococcus.casseliflavus.St_Abundance",3.67984708425869,1.74700187451867,43,2.10637844064852,0.0410453857716836,"Acetic acid","St_Abundance","Enterococcus.casseliflavus",0.0916114779284092
"Acetic acid.Flavonifractor.plautii.St_Abundance",2.22750949258989,0.967211579401966,43,2.30302194476122,0.0261786206329061,"Acetic acid","St_Abundance","Flavonifractor.plautii",0.0629330561128599
"Acetic acid.Hungatella.sp..MP355B12.St_Abundance",1.76163146078862,1.0999819892519,43,1.60150936833676,0.116586133428803,"Acetic acid","St_Abundance","Hungatella.sp..MP355B12",0.191905655480167
"Acetic acid.Dialister.invisus.St_Abundance",0.646842955376903,1.5764338326524,43,0.410320396567847,0.683608295520771,"Acetic acid","St_Abundance","Dialister.invisus",0.75543519034641
"Acetic acid.Hungatella.sp..MP68H3.St_Abundance",1.26126353083614,1.37945780963461,43,0.914318308270858,0.36564833144304,"Acetic acid","St_Abundance","Hungatella.sp..MP68H3",0.475355969515242
"Acetic acid.Hungatella.sp..MP42C12.St_Abundance",1.00481275725374,3.09987267073179,43,0.324146461479183,0.747398676313914,"Acetic acid","St_Abundance","Hungatella.sp..MP42C12",0.805923109714156
"Acetic acid.Hungatella.sp..MP42A4.St_Abundance",0.81249513357239,0.75485385845282,43,1.07636084054431,0.287768017631152,"Acetic acid","St_Abundance","Hungatella.sp..MP42A4",0.389533011617398
"Acetic acid.Bifidobacterium.dentium.St_Abundance",1.09414139846014,0.366649420327526,43,2.98416235728055,0.00467424762361467,"Acetic acid","St_Abundance","Bifidobacterium.dentium",0.0149394239419062
"Acetic acid.Dialister.invisus.CAG.218.St_Abundance",-0.194980973623798,1.67405948053651,43,-0.116471950901833,0.907820798731099,"Acetic acid","St_Abundance","Dialister.invisus.CAG.218",0.927387235987194
"Acetic acid.Klebsiella.pneumoniae.St_Abundance",-0.420290626679964,0.191076214343059,43,-2.19959678458656,0.0332599982824051,"Acetic acid","St_Abundance","Klebsiella.pneumoniae",0.0769403285075075
"Acetic acid.X.Clostridium..spiroforme.St_Abundance",4.75585331925248,4.45867106922704,43,1.06665265174562,0.292081119581976,"Acetic acid","St_Abundance","X.Clostridium..spiroforme",0.394015470040116
"Acetic acid.Campylobacter.curvus.St_Abundance",-3.21910742659109,1.00510853303224,43,-3.20274609238427,0.00256310959509282,"Acetic acid","St_Abundance","Campylobacter.curvus",0.008361885045127
"Acetic acid.Ruthenibacterium.lactatiformans.St_Abundance",1.54556872442288,1.79813955437187,43,0.859537693092339,0.394810703172633,"Acetic acid","St_Abundance","Ruthenibacterium.lactatiformans",0.503321044425154
"Acetic acid.Hungatella.hathewayi.St_Abundance",0.976847651996609,0.492102808802472,43,1.98504790975235,0.0535416504919034,"Acetic acid","St_Abundance","Hungatella.hathewayi",0.111186654584385
"Acetic acid.Ruminococcaceae.bacterium.cv2.St_Abundance",2.42775204099406,2.05696188247885,43,1.18026107419568,0.244384473812201,"Acetic acid","St_Abundance","Ruminococcaceae.bacterium.cv2",0.343505449204563
"Acetic acid.Enterococcus.faecium.St_Abundance",2.52448499986911,1.1037408748838,43,2.28720803706295,0.0271657201861198,"Acetic acid","St_Abundance","Enterococcus.faecium",0.0648749674147731
"Acetic acid.Ruthenibacterium.sp..VE800.03.St_Abundance",1.04176161372003,1.85341852149862,43,0.562075754416058,0.576982822297875,"Acetic acid","St_Abundance","Ruthenibacterium.sp..VE800.03",0.668221463211815
"Acetic acid.Citrobacter.freundii.St_Abundance",-1.79615422342877,0.508149170308784,43,-3.53469872308817,0.00099105186566162,"Acetic acid","St_Abundance","Citrobacter.freundii",0.00327753715718806
"Acetic acid.Subdoligranulum.sp..MP158A7.St_Abundance",0.437070293823477,1.94928208466435,43,0.22422116186367,0.823647224874319,"Acetic acid","St_Abundance","Subdoligranulum.sp..MP158A7",0.863755263650807
"Acetic acid.Lactococcus.lactis.St_Abundance",-4.11949318707411,2.58521519894984,43,-1.59348172977921,0.118377352508633,"Acetic acid","St_Abundance","Lactococcus.lactis",0.193482502775098
"Acetic acid.Lactobacillus.paragasseri.St_Abundance",-0.681415066566083,1.38719202260019,43,-0.491218991649635,0.625769512330768,"Acetic acid","St_Abundance","Lactobacillus.paragasseri",0.709951111825876
"Acetic acid.Erysipelatoclostridium.sp..MP572A05.St_Abundance",6.5135851124833,2.65182552932807,43,2.45626457715479,0.0181534625963356,"Acetic acid","St_Abundance","Erysipelatoclostridium.sp..MP572A05",0.0478625740053714
"Acetic acid.Enterobacter.cloacae.St_Abundance",-2.36679397070564,0.6301016486733,43,-3.75620977296124,0.00051401110366586,"Acetic acid","St_Abundance","Enterobacter.cloacae",0.00170457577732638
"Acetic acid.Romboutsia.sp..MP232A8.St_Abundance",-0.418286442662255,2.62810986149282,43,-0.159158659533608,0.874289090416507,"Acetic acid","St_Abundance","Romboutsia.sp..MP232A8",0.902006798039261
"Acetic acid.Faecalibacterium.prausnitzii.St_Abundance",-0.0218779839133811,0.902636858453558,43,-0.0242378579031921,0.980775013375455,"Acetic acid","St_Abundance","Faecalibacterium.prausnitzii",0.984858173297918
"Acetic acid.Streptococcus.salivarius.St_Abundance",1.83359840471683,1.77269246396959,43,1.03435787198579,0.306751318493028,"Acetic acid","St_Abundance","Streptococcus.salivarius",0.410785892386745
"Acetic acid.Klebsiella.oxytoca.St_Abundance",-0.998224138640374,0.276583283311804,43,-3.60912679424315,0.000796355869508188,"Acetic acid","St_Abundance","Klebsiella.oxytoca",0.00263847576545845
"Acetic acid.Streptococcus.thermophilus.St_Abundance",-0.406778020577474,0.769075456588753,43,-0.528918218742469,0.599582015101037,"Acetic acid","St_Abundance","Streptococcus.thermophilus",0.687353526817349
"Acetic acid.Lactobacillus.rhamnosus.St_Abundance",-2.3909949567045,0.397198974979783,43,-6.0196402994902,3.42366932149319e-07,"Acetic acid","St_Abundance","Lactobacillus.rhamnosus",1.15441151958643e-06
"Acetic acid.Actinomyces.graevenitzii.St_Abundance",-28.3976879206753,10.6327211820455,43,-2.67078271257859,0.0106406056179841,"Acetic acid","St_Abundance","Actinomyces.graevenitzii",0.0322533606430697
"Acetic acid.Actinomyces.sp..HPA0247.St_Abundance",-4.42940532950359,4.40274675974414,43,-1.00605498594723,0.320017146205894,"Acetic acid","St_Abundance","Actinomyces.sp..HPA0247",0.425200894224358
"Acetic acid.Actinomyces.oris.St_Abundance",-13.6121730677867,7.15973702446973,43,-1.90121131841359,0.0639893847923715,"Acetic acid","St_Abundance","Actinomyces.oris",0.126510160753443
"Acetic acid.Actinomyces.naeslundii.St_Abundance",-13.2541965488608,5.72762022170094,43,-2.31408439034471,0.0255073056806054,"Acetic acid","St_Abundance","Actinomyces.naeslundii",0.0615646644112277
"Acetic acid.Saccharomyces.cerevisiae.St_Abundance",-2.6876275035909,4.60136288856576,43,-0.584093793225822,0.562209095562727,"Acetic acid","St_Abundance","Saccharomyces.cerevisiae",0.659342790193175
"Acetic acid.Rothia.mucilaginosa.St_Abundance",-3.04137854121881,4.46019246061819,43,-0.681894014232127,0.498962639488716,"Acetic acid","St_Abundance","Rothia.mucilaginosa",0.604992444070908
"Acetic acid.Clostridium.sp..C105KSO14.St_Abundance",0.249238847312953,0.970967911705229,43,0.256691126769818,0.798641455272956,"Acetic acid","St_Abundance","Clostridium.sp..C105KSO14",0.845867911351743
"Acetic acid.Roseburia.intestinalis.St_Abundance",0.149977026103599,0.621489617601521,43,0.241318634866978,0.810455223603155,"Acetic acid","St_Abundance","Roseburia.intestinalis",0.853632314118257
"Acetic acid.Blautia.sp..VE303.05.St_Abundance",1.72832555948237,0.334044686042207,43,5.17393519998696,5.71580530894639e-06,"Acetic acid","St_Abundance","Blautia.sp..VE303.05",1.91834727344787e-05
"Acetic acid.Anaerotruncus.colihominis.St_Abundance",2.95790913364718,2.70764667918887,43,1.09242803220296,0.28072788269061,"Acetic acid","St_Abundance","Anaerotruncus.colihominis",0.382119443030333
"Acetic acid.Eggerthella.lenta.St_Abundance",3.26075912963465,2.34856231870024,43,1.38840647474888,0.172164344079829,"Acetic acid","St_Abundance","Eggerthella.lenta",0.259213731535922
"Acetic acid.Roseburia.inulinivorans.St_Abundance",2.38294838092811,1.37926371567777,43,1.72769598289412,0.0912196640786031,"Acetic acid","St_Abundance","Roseburia.inulinivorans",0.162178252892573
"Acetic acid.Roseburia.intestinalis.CAG.13.St_Abundance",0.431267689320017,1.07304415258805,43,0.401910478967573,0.68974067700415,"Acetic acid","St_Abundance","Roseburia.intestinalis.CAG.13",0.760353982145343
"Acetic acid.X.Clostridium..symbiosum.St_Abundance",0.7968250579462,0.386085247945467,43,2.06385781944911,0.0450989763136889,"Acetic acid","St_Abundance","X.Clostridium..symbiosum",0.0984337042120848
"Acetic acid.Clostridioides.difficile.St_Abundance",0.961956451009149,0.436116628309672,43,2.20573211055391,0.0327967508854702,"Acetic acid","St_Abundance","Clostridioides.difficile",0.076014506536599
"Acetic acid.Blautia.producta.St_Abundance",1.76559622382284,0.917191081557719,43,1.92500369805627,0.0608603939940597,"Acetic acid","St_Abundance","Blautia.producta",0.121281232641573
"Acetic acid.Actinomyces.sp..ICM47.St_Abundance",-5.66575184360513,6.83845491262712,43,-0.828513445799488,0.411955029456382,"Acetic acid","St_Abundance","Actinomyces.sp..ICM47",0.522599332599295
"Acetic acid.Blautia.coccoides.St_Abundance",1.63339892830401,0.925307839696077,43,1.76524920489219,0.0846228849719571,"Acetic acid","St_Abundance","Blautia.coccoides",0.15277724442542
"Acetic acid.Lachnoclostridium.sp..MP625H6_ig1.St_Abundance",2.96289624477911,3.06513670212865,43,0.966644079111207,0.339127514727369,"Acetic acid","St_Abundance","Lachnoclostridium.sp..MP625H6_ig1",0.446330792391278
"Acetic acid.Lachnoclostridium.sp..MP403G7.St_Abundance",0.620217751498836,2.92411073078951,43,0.212104741782941,0.83302753988978,"Acetic acid","St_Abundance","Lachnoclostridium.sp..MP403G7",0.871571324268717
"Acetic acid.Lachnospiraceae.bacterium.7_1_58FAA.St_Abundance",0.425151903910003,0.467120365659496,43,0.910154930431601,0.367814641015464,"Acetic acid","St_Abundance","Lachnospiraceae.bacterium.7_1_58FAA",0.477143553672983
"Acetic acid.Roseburia.inulinivorans.CAG.15.St_Abundance",2.38663305199023,1.48645086228253,43,1.60559162266919,0.115683741668258,"Acetic acid","St_Abundance","Roseburia.inulinivorans.CAG.15",0.191290574659853
"Acetic acid.Lachnoclostridium.sp..MP625H7_ig1.St_Abundance",0.657254968927284,1.54782460142702,43,0.424631426791722,0.673222601424652,"Acetic acid","St_Abundance","Lachnoclostridium.sp..MP625H7_ig1",0.746237552682105
"Acetic acid.Anaeromassilibacillus.sp..An250.St_Abundance",1.62075804979894,1.79475660900724,43,0.90305172393011,0.371529674477242,"Acetic acid","St_Abundance","Anaeromassilibacillus.sp..An250",0.480928215477159
"Acetic acid.Absiella.sp..VE303.07.St_Abundance",1.26673806341317,0.408148956560413,43,3.10361705708704,0.00337471066310072,"Acetic acid","St_Abundance","Absiella.sp..VE303.07",0.0109112628946367
"Acetic acid.Lachnoclostridium.sp..VE303.01.St_Abundance",1.77129343075023,1.2642660862494,43,1.40104480379204,0.168376708800483,"Acetic acid","St_Abundance","Lachnoclostridium.sp..VE303.01",0.254889929891276
"Acetic acid.Tyzzerella.sp..MP10F1re.St_Abundance",0.460533569521169,0.479820654841409,43,0.959803553420153,0.34252019393457,"Acetic acid","St_Abundance","Tyzzerella.sp..MP10F1re",0.449977509678748
"Acetic acid.Anaerostipes.caccae.St_Abundance",1.0663791701794,0.672545550244033,43,1.58558653728727,0.120160745405901,"Acetic acid","St_Abundance","Anaerostipes.caccae",0.194689465686766
"Acetic acid.X.Ruminococcus..gnavus.St_Abundance",0.310545898440753,1.05993298014208,43,0.292986353155203,0.770941873604419,"Acetic acid","St_Abundance","X.Ruminococcus..gnavus",0.824251684013235
"Acetic acid.X.Ruminococcus..gnavus.CAG.126.St_Abundance",1.50406060427713,1.00309041858607,43,1.4994267479867,0.141069718251277,"Acetic acid","St_Abundance","X.Ruminococcus..gnavus.CAG.126",0.218957632189241
"Acetic acid.Blautia.sp..HF29.St_Abundance",0.494304374503966,0.774886785271854,43,0.637905283583522,0.526917970973509,"Acetic acid","St_Abundance","Blautia.sp..HF29",0.630301116445496
"Acetic acid.X.Clostridium..citroniae.St_Abundance",0.290273554425277,1.07946087738055,43,0.268906044218723,0.789288044930657,"Acetic acid","St_Abundance","X.Clostridium..citroniae",0.837432301043729
"Acetic acid.Clostridia.bacterium.UC5.1.2G4.St_Abundance",2.63534005299762,1.14592452282293,43,2.29975011487282,0.0263801751231673,"Acetic acid","St_Abundance","Clostridia.bacterium.UC5.1.2G4",0.0633392926223284
"Acetic acid.Blautia.sp..HF21_ig1.St_Abundance",0.819563294083792,0.503226782725224,43,1.6286162068828,0.11070001638999,"Acetic acid","St_Abundance","Blautia.sp..HF21_ig1",0.186694381940608
"Acetic acid.Tyzzerella.nexilis.St_Abundance",2.65362550715652,1.67286575090385,43,1.58627523202192,0.120004318672511,"Acetic acid","St_Abundance","Tyzzerella.nexilis",0.194689465686766
"Acetic acid.Hungatella.sp..MP558G09.St_Abundance",1.06134909026963,2.12652424744794,43,0.499100394243502,0.620252630005019,"Acetic acid","St_Abundance","Hungatella.sp..MP558G09",0.705018540797411
"Acetic acid.X.Ruminococcus..sp..HK31.St_Abundance",1.77416695135935,1.81953717141784,43,0.975064966645811,0.334981777968459,"Acetic acid","St_Abundance","X.Ruminococcus..sp..HK31",0.441516966371542
"Acetic acid.Fusicatenibacter.saccharivorans.St_Abundance",0.947171535313024,1.57353606710985,43,0.601938242860055,0.550376147159713,"Acetic acid","St_Abundance","Fusicatenibacter.saccharivorans",0.650313814638746
"Acetic acid.Blautia.sp..HK34.St_Abundance",0.341841965545094,1.09889008050106,43,0.311079307758629,0.757243432467312,"Acetic acid","St_Abundance","Blautia.sp..HK34",0.814419363456223
