feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Firmicutes.bacterium.CAG.94	VE303	VE303	0.203975946943138	0.0941168852486179	202	202	0.0317585084753715	0.283130099143643
Bacteroides.vulgatus	Abx.group_joined	Vanco_Metro	-1.12601748684855	0.518880663239564	202	202	0.0334258498896076	0.285419582838365
Bifidobacterium.animalis	VE303	VE303	0.257177674307004	0.119277538414214	202	202	0.0328101826785365	0.285419582838365
Clostridium.sp..VE303.04	Abx.group_joined	Vanco_Metro	-1.22898597115633	0.565080430579973	202	202	0.0329978982745849	0.285419582838365
Enterobacter.ludwigii	Abx.group_joined	Vanco_Metro	-0.298428323408929	0.13784895409147	202	202	0.0336023377442606	0.285419582838365
Eubacterium.eligens	VE303	VE303	0.225517303705576	0.105471263651357	202	202	0.0337396949316814	0.285419582838365
Flavonifractor.sp..VE303.08	rec.TRT.combined	Placebo Good	1.45096922964114	0.66773496042005	202	202	0.0324468207181218	0.285419582838365
Kytococcus.sedentarius	Abx.group_joined	Vanco_Metro	-0.417074995602175	0.19168655968489	202	202	0.0330107816072244	0.285419582838365
Lachnospiraceae.bacterium.7_1_58FAA	rec.TRT.combined	VE303 Dosed Good	1.29838162877037	0.600453674349726	202	202	0.0334037230172215	0.285419582838365
Lactobacillus.casei	Abx.group_joined	Vanco_Metro	0.362919813411992	0.166722005919975	202	202	0.0332608571833918	0.285419582838365
Lactobacillus.pentosus	rec.TRT.combined	Placebo Bad	1.3234001915833	0.611020925608271	202	202	0.0338275061141766	0.285419582838365
Phascolarctobacterium.succinatutens	VE303	VE303	-0.0259299475341295	0.0119977511971683	202	202	0.0325876395794945	0.285419582838365
Ruthenibacterium.sp..VE800.03	rec.TRT.combined	Placebo Good	1.13513542569383	0.525703925088296	202	202	0.033567827016762	0.285419582838365
Veillonella.sp..oral.taxon.158	VE303	VE303	-0.235568049570864	0.110495441302947	202	202	0.0346854803468032	0.291358034913147
Clostridia.bacterium.UC5.1.2E3	Abx.group_joined	Vanco_Metro	-0.464585120830784	0.216535677362086	202	202	0.0352657561748098	0.29288517442767
Lactobacillus.animalis	VE303	VE303	-0.351957969178329	0.165597810640384	202	202	0.0353321797722269	0.29288517442767
Ruminococcus.gnavus	Abx.group_joined	Vanco_Metro	-0.664840208067052	0.309866454796541	202	202	0.035190834367447	0.29288517442767
Blautia.obeum	Abx.group_joined	Vanco_Metro	-0.935595554480651	0.439126111733922	202	202	0.0364631270110481	0.300940218562798
Bacteroides.sp..HI16	Abx.group_joined	Vanco_Metro	-0.36772668132295	0.173190296711578	202	202	0.0370719514116212	0.304634731165061
Clostridiales.bacterium.UBA7739	rec.TRT.combined	Placebo Good	0.46324742372218	0.219486964486495	202	202	0.0374486671211307	0.305077503702315
Parabacteroides.distasonis	Abx.group_joined	Vanco_Metro	-1.87467829066517	0.883022316226013	202	202	0.0374211049691884	0.305077503702315
Bilophila.wadsworthia	VE303	VE303	-0.186594820270748	0.0888567114344161	202	202	0.037727506922662	0.306029991776099
Pseudomonas.aeruginosa	rec.TRT.combined	Placebo Good	0.27313032346152	0.129314018841232	202	202	0.0379781546814741	0.306746633965752
Veillonella.rogosae	rec.TRT.combined	Placebo Bad	-1.17890209945557	0.559683142125312	202	202	0.0386782039007193	0.311071512222807
Faecalitalea.sp..Marseille.P3755	VE303	VE303	0.0983600902980609	0.0472578894659752	202	202	0.0388792651930315	0.311363606842498
X.Clostridium..innocuum	Abx.group_joined	Vanco_Metro	-1.25521222593293	0.598005892216194	202	202	0.0394634586537853	0.314708594327655
Streptococcus.mutans	rec.TRT.combined	Placebo Bad	1.00189080037398	0.479620966928571	202	202	0.0401777518413725	0.31905861756384
Veillonella.rogosae	VE303	VE303	-0.223562323791364	0.108226170752691	202	202	0.0406814940022583	0.321707211984386
Fusobacterium.nucleatum	VE303	VE303	-0.504354577835277	0.244808636488167	202	202	0.0411140122068392	0.322608101601954
Lactobacillus.plantarum	rec.TRT.combined	Placebo Bad	-2.39380517599625	1.15297833244183	202	202	0.0411368002571804	0.322608101601954
Firmicutes.bacterium.CAG.65_45_313	VE303	VE303	0.0741126090382833	0.0361131673749309	202	202	0.0414763091594423	0.323926546741099
Enterobacter.cloacae	rec.TRT.combined	VE303 Dosed Good	-1.30660850322206	0.631204152968867	202	202	0.0420368469831481	0.325613281959631
Streptococcus.infantis	Abx.group_joined	Vanco_Metro	0.982463332268061	0.474291119083895	202	202	0.0420090136283945	0.325613281959631
Clostridium.unclassified.species	rec.TRT.combined	Placebo Good	0.420725402111053	0.206476465706332	202	202	0.0443914363910775	0.342448223588312
Eisenbergiella.massiliensis	VE303	VE303	0.170091308891288	0.0843604636589681	202	202	0.0453652624881524	0.345727202026645
Flavonifractor.sp..VE303.08	rec.TRT.combined	Placebo Bad	1.48191226375052	0.728924505047293	202	202	0.0450221733182104	0.345727202026645
X.Clostridium..citroniae	rec.TRT.combined	Placebo Good	1.1575589849985	0.570168771112542	202	202	0.0452421930369047	0.345727202026645
Collinsella.intestinalis	Abx.group_joined	Vanco_Metro	-0.557047987402641	0.274225127757421	202	202	0.0459082312786987	0.34846006874193
Bacteroides.salyersiae	Abx.group_joined	Vanco_Metro	-0.498637686753512	0.246756352960495	202	202	0.0470014087344187	0.352347815307868
Bifidobacterium.longum	rec.TRT.combined	VE303 Dosed Good	1.28860791560031	0.639936409650125	202	202	0.0473525635387294	0.352347815307868
Lachnospiraceae.bacterium.OF09.6	Abx.group_joined	Vanco_Metro	-0.0883052574678481	0.0442265965883024	202	202	0.0472464349318595	0.352347815307868
Prevotella.sp..CAG.604	Abx.group_joined	Vanco_Metro	-0.160739109885472	0.0805041961568877	202	202	0.0472464349320833	0.352347815307868
Prevotella.stercorea	Abx.group_joined	Vanco_Metro	-0.174423259229027	0.087357733194517	202	202	0.0472464349321516	0.352347815307868
Bacteroides.finegoldii	Abx.group_joined	Vanco_Metro	-0.59778990999465	0.296610817459551	202	202	0.0475755057676819	0.352618454513407
Lachnospiraceae.bacterium.9_1_43BFAA	VE303	VE303	0.252221907379128	0.126490489719341	202	202	0.0478836365696055	0.353515910611541
Eubacterium.sp..CAG.38	VE303	VE303	0.186921233680622	0.0941191820480986	202	202	0.0488444148446935	0.357813736652987
Lactobacillus.paragasseri	VE303	VE303	0.168499506293822	0.0847569495910383	202	202	0.0488000775184303	0.357813736652987
Lachnospiraceae.bacterium.1_1_57FAA	rec.TRT.combined	Placebo Bad	0.48884865098163	0.245924153857404	202	202	0.0498172223763432	0.363531082205747
Clostridia.bacterium.UC5.1.2D9	rec.TRT.combined	Placebo Good	0.537009828353836	0.270787807761755	202	202	0.0502527792544017	0.36389943598015
Enterococcus.faecalis	VE303	VE303	0.225134276789343	0.114070794501037	202	202	0.0501022686174837	0.36389943598015
Ruminococcus.sp..AM42.11	Abx.group_joined	Vanco_Metro	-0.634972660690981	0.31971302140135	202	202	0.0506976232928996	0.365719496273207
Lactobacillus.animalis	Abx.group_joined	Vanco_Metro	1.57346960322775	0.794314044883638	202	202	0.0514184424233217	0.369508958859612
Bacteroides.stercoris	rec.TRT.combined	Placebo Good	0.739294202563363	0.374033389990397	202	202	0.0518429649784646	0.371148499277644
Veillonella.sp..oral.taxon.158	rec.TRT.combined	Placebo Bad	-1.03477296009495	0.524636669859235	202	202	0.0524002309799312	0.373722402083283
Clostridium.tertium	rec.TRT.combined	Placebo Good	0.459083851782199	0.234051545868812	202	202	0.0529350053563071	0.375231513395668
Lactobacillus.gasseri	VE303	VE303	0.108317351709781	0.0555380522366303	202	202	0.0530421185123756	0.375231513395668
Veillonella.rogosae	rec.TRT.combined	VE303 Dosed Good	-0.795667917583557	0.404581006733328	202	202	0.0532074315291212	0.375231513395668
Kluyvera.cryocrescens	rec.TRT.combined	VE303 Dosed Good	-1.02720994626763	0.524557830126467	202	202	0.054356430609551	0.381909493873797
Clostridium.citroniae	Abx.group_joined	Vanco_Metro	-0.813001284484907	0.416797158186545	202	202	0.0552261329142647	0.385472754439395
Fusicatenibacter.saccharivorans	VE303	VE303	0.275558319111832	0.142753154297099	202	202	0.0552714901868127	0.385472754439395
Morganella.morganii	rec.TRT.combined	Placebo Good	-1.79417810639171	0.92296612709808	202	202	0.0556284555282096	0.386535959368809
Coprococcus.catus	Abx.group_joined	Vanco_Metro	-0.122510026700452	0.0637232904822027	202	202	0.0559886791937004	0.387613932879464
Prevotella.oralis	Abx.group_joined	Vanco_Metro	-0.646842204179796	0.33329641481196	202	202	0.0562514445914199	0.388011789334977
Ruminococcus.gnavus	rec.TRT.combined	Placebo Bad	0.995812031038163	0.516675667788024	202	202	0.0569423596526208	0.391349308158012
Proteobacteria.bacterium.CAG.139	VE303	VE303	0.10713500263161	0.0558739349920886	202	202	0.0573627391704291	0.391391974845166
Ruminococcus.gnavus	rec.TRT.combined	Placebo Good	0.91069826810172	0.47323391001108	202	202	0.0573281079271157	0.391391974845166
Citrobacter.koseri	VE303	VE303	-0.113657155417727	0.0595829287468785	202	202	0.0580829297416161	0.392059775755909
Lactobacillus.paracasei	VE303	VE303	-0.198409256661982	0.103687549105571	202	202	0.0577387148442349	0.392059775755909
Murimonas.intestini	VE303	VE303	0.0796799633650611	0.0416568456457898	202	202	0.0579374132337508	0.392059775755909
Citrobacter.braakii	rec.TRT.combined	VE303 Dosed Good	0.948503306073292	0.49411428559538	202	202	0.058423480394714	0.392955081658397
Fournierella.massiliensis	VE303	VE303	0.087186195441507	0.0458753759214635	202	202	0.058992100605034	0.395372589161398
Campylobacter.curvus	rec.TRT.combined	Placebo Bad	-1.87798136082729	0.986081318979579	202	202	0.0606167024371606	0.40198444774117
Citrobacter.farmeri	VE303	VE303	-0.186145135971537	0.0983119571524495	202	202	0.0602300187581097	0.40198444774117
Veillonella.infantium	Abx.group_joined	Vanco_Metro	0.588460942715384	0.308081917521672	202	202	0.0605802667015631	0.40198444774117
Streptococcus.thermophilus	VE303	VE303	-0.37849223253416	0.200650639685827	202	202	0.0612930335869178	0.405048368808652
Anaerotruncus.sp..VE303.02	rec.TRT.combined	Placebo Good	1.08879798589021	0.584476851991443	202	202	0.0639783270110535	0.407134808252158
Bacteroides.clarus	Abx.group_joined	Vanco_Metro	-0.336122380542513	0.177858574378909	202	202	0.0628019077197741	0.407134808252158
Bacteroides.intestinalis.CAG.564	Abx.group_joined	Vanco_Metro	-0.49954552223063	0.26415176569211	202	202	0.0626245303498402	0.407134808252158
Bacteroides.sp..HF07_ig1	Abx.group_joined	Vanco_Metro	-0.414559838565987	0.2192056235763	202	202	0.0626187175491361	0.407134808252158
Bacteroides.sp..HK21	rec.TRT.combined	VE303 Dosed Good	-0.328989338559197	0.173344198978034	202	202	0.0637910350236976	0.407134808252158
Bifidobacterium.scardovii	rec.TRT.combined	Placebo Bad	0.93558334527851	0.497576401079439	202	202	0.0636780813897128	0.407134808252158
Clostridia.bacterium.UC5.1.2E3	rec.TRT.combined	Placebo Good	0.574033067556399	0.303143656984268	202	202	0.0622113683498558	0.407134808252158
Clostridium.clostridioforme.CAG.132	Abx.group_joined	Vanco_Metro	-0.469352436009796	0.247947007018962	202	202	0.0629776923700996	0.407134808252158
Clostridium.sp..CAG.169	Abx.group_joined	Vanco_Metro	-0.4040703180634	0.214175002302928	202	202	0.0631849983269057	0.407134808252158
Faecalimonas.umbilicata	Abx.group_joined	Vanco_Metro	-0.609304179922613	0.323192614441982	202	202	0.0637373127832499	0.407134808252158
Lactobacillus.amylovorus	Abx.group_joined	Vanco_Metro	-0.179881956714489	0.0954977241421707	202	202	0.0637469742800842	0.407134808252158
Blautia.coccoides	rec.TRT.combined	Placebo Good	1.54583831208316	0.828190651579833	202	202	0.0652761962858923	0.412615421338918
Dysgonomonas.sp..UBA7710	Abx.group_joined	Vanco_Metro	-0.38034520619202	0.202950670890697	202	202	0.065112713348078	0.412615421338918
Clostridium.sp..CAG.58	Abx.group_joined	Vanco_Metro	-0.392601947535065	0.210790281429106	202	202	0.0665018803275985	0.416187264301858
Eubacterium.sp..CAG.180	rec.TRT.combined	Placebo Good	0.321751816152093	0.173049254929058	202	202	0.0664240367574445	0.416187264301858
Veillonella.rogosae	Abx.group_joined	Vanco_Metro	0.6536968996281	0.349415712532842	202	202	0.0663093447136471	0.416187264301858
Proteus.hauseri	rec.TRT.combined	Placebo Good	0.481074227966654	0.25899556085718	202	202	0.0670759674491908	0.418394648445448
Veillonella.rogosae	rec.TRT.combined	Placebo Good	-0.952550469112503	0.513249957200837	202	202	0.0676132025648082	0.42035839752463
Lachnospiraceae.bacterium.CAG.364	rec.TRT.combined	Placebo Good	1.29644128068462	0.701726305778052	202	202	0.0681047421126976	0.42202610686229
Lactobacillus.gasseri	rec.TRT.combined	Placebo Bad	0.583121149656928	0.316588579705074	202	202	0.0690913495529788	0.426740688415457
Prevotella.buccae	VE303	VE303	0.30383828739744	0.166332895636623	202	202	0.0697650836729182	0.429498397856076
Anaerotruncus.sp..VE303.02	rec.TRT.combined	Placebo Bad	1.14313386623128	0.63825841490647	202	202	0.0748330843377492	0.431930615929836
Bacteroides.fragilis	Abx.group_joined	Vanco_Metro	-1.06425392914271	0.584006935020916	202	202	0.0726024267953778	0.431930615929836
Blautia.marasmi	rec.TRT.combined	Placebo Good	1.0093779982474	0.557549687903862	202	202	0.073664155642498	0.431930615929836
Clostridium.aldenense	rec.TRT.combined	VE303 Dosed Good	1.14358205567509	0.625087182859242	202	202	0.0708441323230795	0.431930615929836
Clostridium.sp..C105KSO14	rec.TRT.combined	Placebo Good	1.04446126420796	0.575021623879538	202	202	0.0727229310086941	0.431930615929836
Clostridium.sp..SN20	VE303	VE303	0.0948694771020696	0.0528556438604421	202	202	0.074213830670264	0.431930615929836
Collinsella.unclassified.species	Abx.group_joined	Vanco_Metro	-0.278414195128939	0.153598852411365	202	202	0.0739288699534436	0.431930615929836
Enterococcus.faecium	rec.TRT.combined	Placebo Good	1.76667278335734	0.971693440644619	202	202	0.0727240186903178	0.431930615929836
Escherichia.coli	VE303	VE303	-0.386068878037886	0.214872473614404	202	202	0.0745820776648541	0.431930615929836
Flavonifractor.plautii	rec.TRT.combined	Placebo Bad	1.47969751442293	0.81882099774108	202	202	0.0741506074063249	0.431930615929836
Flavonifractor.sp..HI30	rec.TRT.combined	VE303 Dosed Good	-0.445354645690113	0.245605827563054	202	202	0.0734024507536766	0.431930615929836
Fusobacterium.sp..HF35_ig2	VE303	VE303	-0.107554226073084	0.0589856421512126	202	202	0.0705705802767076	0.431930615929836
Klebsiella.michiganensis	rec.TRT.combined	Placebo Bad	-2.49280794289267	1.38339017284576	202	202	0.0755317747639286	0.431930615929836
Lachnospiraceae.bacterium.1_4_56FAA	rec.TRT.combined	Placebo Bad	0.576307583447312	0.31739374833778	202	202	0.072885821145106	0.431930615929836
Lachnospiraceae.bacterium.6_1_63FAA	rec.TRT.combined	Placebo Bad	0.683006913838485	0.37792579452654	202	202	0.0740267427554737	0.431930615929836
Prevotella.sp..CAG.1185	Abx.group_joined	Vanco_Metro	-0.259769488316463	0.143565526621028	202	202	0.0744251704003656	0.431930615929836
Roseburia.faecis	rec.TRT.combined	Placebo Good	0.877216491704114	0.487697196712013	202	202	0.0754133419179365	0.431930615929836
Ruminococcus.sp..HK31	VE303	VE303	0.188152548483994	0.105246754367741	202	202	0.075644991467077	0.431930615929836
Ruminococcus.sp..MSPR13	rec.TRT.combined	Placebo Bad	0.760920412087196	0.42193997491107	202	202	0.0753943262325687	0.431930615929836
uncultured.Collinsella.sp.	Abx.group_joined	Vanco_Metro	-0.267394782360726	0.147520142521775	202	202	0.0739300331534749	0.431930615929836
Varibaculum.cambriense	Abx.group_joined	Vanco_Metro	-0.292498563331147	0.160231850506174	202	202	0.0720228408420011	0.431930615929836
Veillonella.parvula	VE303	VE303	-0.393154231559047	0.216178210715694	202	202	0.0710301806290183	0.431930615929836
Veillonella.sp..oral.taxon.158	Abx.group_joined	Vanco_Metro	0.591827812931404	0.324416602862062	202	202	0.0732445109480594	0.431930615929836
shannon_diversity	Abx.group_joined	Vanco_Metro	-0.222697926526291	0.12176996945703	202	202	0.0728744867743842	0.431930615929836
Clostridium.clostridioforme	rec.TRT.combined	Placebo Bad	1.65461146940609	0.922333223946008	202	202	0.0762984917596927	0.432027729631356
Firmicutes.bacterium.CAG.56	Abx.group_joined	Vanco_Metro	-0.202853291053463	0.110313021344436	202	202	0.0765831762363627	0.432027729631356
Fusicatenibacter.saccharivorans	rec.TRT.combined	Placebo Good	0.978539998320315	0.545246563701935	202	202	0.0760486718842684	0.432027729631356
Lactobacillus.reuteri	rec.TRT.combined	Placebo Good	-1.05949208555759	0.590265418959922	202	202	0.076804929712241	0.432027729631356
Ruminococcus.gnavus.CAG.126	rec.TRT.combined	Placebo Bad	0.99840955465789	0.55762540663863	202	202	0.076579197485955	0.432027729631356
Bacteroides.thetaiotaomicron	Abx.group_joined	Vanco_Metro	-1.0430726819961	0.581612254563688	202	202	0.0776732921457476	0.435615792746181
Blautia.sp..HF29	VE303	VE303	0.233101785495813	0.131628134387235	202	202	0.0783076187414619	0.437201300394198
Ruminococcus.sp..AF21.42	Abx.group_joined	Vanco_Metro	-0.119678618637414	0.0676462978478023	202	202	0.0784186459437212	0.437201300394198
Parabacteroides.merdae	rec.TRT.combined	Placebo Good	1.27844740766344	0.718026853695192	202	202	0.0788209885969638	0.437724122987265
Streptococcus.mutans	Abx.group_joined	Vanco_Metro	-0.555434873995515	0.311529211565171	202	202	0.0789756221897659	0.437724122987265
Kluyvera.cryocrescens	Abx.group_joined	Vanco_Metro	0.821488776015232	0.461784412863003	202	202	0.0803496446300781	0.442874580524083
Murimonas.intestini	Abx.group_joined	Vanco_Metro	-0.509031050385645	0.287080738842043	202	202	0.0803735349840002	0.442874580524083
Proteus.mirabilis	VE303	VE303	-0.155757001662794	0.0884885763718548	202	202	0.0807534645024827	0.443674557877013
Bifidobacterium.dentium	Abx.group_joined	Vanco_Metro	-1.17618046546051	0.664630903053197	202	202	0.0809936720488756	0.443704464267753
Lactobacillus.crispatus	rec.TRT.combined	Placebo Bad	0.780415596386707	0.442998189587642	202	202	0.0820171043009303	0.446721403829275
Parabacteroides.sp..VE800.10	rec.TRT.combined	Placebo Good	0.425966289709164	0.241913468681551	202	202	0.0818367758158047	0.446721403829275
Ruminococcus.sp..MSPR13	Abx.group_joined	Vanco_Metro	-0.485692467852939	0.276001035146483	202	202	0.0827147355651251	0.449226581086455
Citrobacter.amalonaticus	VE303	VE303	-0.261141354550873	0.149908737148661	202	202	0.0837067830125076	0.453311804852835
